Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER
707275,jjs janssen says is in the process of submitting regulatory applications to respective health authorities related to preventive hiv vaccine,https://www.benzinga.com/news/19/07/14067304/j-js-janssen-says-is-in-the-process-of-submitting-regulatory-applications-to-respective-health-autho,Benzinga Newsdesk,2019-07-12 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.71075
707276,novartis amgen scrap pivotal study of alzheimers prevention drug,https://www.benzinga.com/general/biotech/19/07/14067050/novartis-amgen-scrap-pivotal-study-of-alzheimers-prevention-drug,Shanthi Rexaline,2019-07-12 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
707277,benzingas top upgrades downgrades for july ,https://www.benzinga.com/analyst-ratings/upgrades/19/07/14066608/benzingas-top-upgrades-downgrades-for-july-12-2019,Lisa Levin,2019-07-12 00:00:00,JNJ,1,1,1,1,1,1,1,1,1,0.60115
707278,credit suisse initiates coverage on johnson johnson with outperform rating announces price target,https://www.benzinga.com/news/19/07/14066161/credit-suisse-initiates-coverage-on-johnson-johnson-with-outperform-rating-announces-156-price-targe,Benzinga_Newsdesk,2019-07-12 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.6909
707279,avicanna gets conditional approval to list on toronto stock exchange senior board as rd issuer,https://www.benzinga.com/markets/cannabis/19/07/14061519/avicanna-gets-conditional-approval-to-list-on-toronto-stock-exchange-senior-board-as-r-d-issuer,Nina Zdinjak,2019-07-11 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.7383500000000001
707280,johnson johnsons stranglehold on the blockbuster drug remicade recent axios article,https://www.benzinga.com/news/19/07/14059948/johnson-johnsons-stranglehold-on-the-blockbuster-drug-remicade-recent-axios-article,Benzinga Newsdesk,2019-07-11 00:00:00,JNJ,1,1,0,1,0,0,1,1,1,0.7997000000000001
707281,johnson johnson wins new trial in talc case,https://www.benzinga.com/news/19/07/14055676/johnson-johnson-wins-new-trial-in-talc-case,Tanzeel Akhtar,2019-07-10 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.7859499999999999
707282,jj says pleased with the california appellate courts review of the talc case says pleased that court agreed with judge nelsons finding that punitive damages should not have been awarded,https://www.benzinga.com/news/19/07/14055444/j-j-says-pleased-with-the-california-appellate-courts-review-of-the-talc-case-says-pleased-that-cour,Benzinga_Newsdesk,2019-07-10 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.5567
707283,johnson johnson to get trial after m verdict in talc case,https://www.benzinga.com/news/19/07/14055076/johnson-johnson-to-get-trial-after-417m-verdict-in-talc-case,Benzinga Newsdesk,2019-07-10 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.57655
707284,vaxart enters into research collaboration with janssen to evaluate oral universal influenza vaccine,https://www.benzinga.com/general/biotech/19/07/14045699/vaxart-enters-into-research-collaboration-with-janssen-to-evaluate-oral-universal-influenza-vacci,Benzinga Newsdesk,2019-07-09 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.5
707285,johnson johnson janssen announces results from phase einsteinjr study of xarelto study met all pre specified endpoints,https://www.benzinga.com/general/biotech/19/07/14038845/johnson-johnson-janssen-announces-results-from-phase-3-einstein-jr-study-of-xarelto-study-met-all,Benzinga Newsdesk,2019-07-08 00:00:00,JNJ,1,2,1,0,0,1,1,1,1,0.5
707286,jjs janssen reports received positive chmp opinion recommending expanded use of imbruvica for indications,https://www.benzinga.com/news/19/06/14000510/j-js-janssen-reports-received-positive-chmp-opinion-recommending-expanded-use-of-imbruvica-for-2-ind,Benzinga Newsdesk,2019-06-28 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.7787
707287,morphic holding ipo what you need to know,https://www.benzinga.com/general/biotech/19/06/13978246/morphic-holding-ipo-what-you-need-to-know,Shanthi Rexaline,2019-06-26 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.5
707288,minerva spikes higher after novel insomnia drug aces midstage trial,https://www.benzinga.com/general/biotech/19/06/13969110/minerva-spikes-higher-after-novel-insomnia-drug-aces-mid-stage-trial,Shanthi Rexaline,2019-06-24 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.6591
707289,fitch affirms jj aaa rating,https://www.benzinga.com/news/19/06/13946560/fitch-affirms-j-j-aaa-rating,Benzinga Newsdesk,2019-06-19 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.625
707290,janssen reports topline phase results for tremfya in adults with active psoriatic arthritis,https://www.benzinga.com/general/biotech/19/06/13924691/janssen-reports-top-line-phase-3-results-for-tremfya-in-adults-with-active-psoriatic-arthritis,Benzinga Newsdesk,2019-06-14 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.70095
707291,update recent bloomberg report indicates jj and colgate ordered to pay almost m in talc case,https://www.benzinga.com/news/19/06/13911704/update-recent-bloomberg-report-indicates-j-j-and-colgate-ordered-to-pay-almost-10m-in-talc-case,Benzinga Newsdesk,2019-06-12 00:00:00,JNJ,1,1,0,1,0,0,1,0,1,0.57655
707292,jj colgatepalmolive lose verdict in talccancer case,https://www.benzinga.com/news/19/06/13911682/j-j-colgate-palmolive-lose-verdict-in-talc-cancer-case,Benzinga Newsdesk,2019-06-12 00:00:00,JNJ,1,1,1,1,0,0,1,1,1,0.4871
707293,jj says co will pursue an appeal because johnsons baby powder does not contain asbestos or cause cancer,https://www.benzinga.com/news/19/06/13911379/j-j-says-co-will-pursue-an-appeal-because-johnsons-baby-powder-does-not-contain-asbestos-or-cause-ca,Benzinga Newsdesk,2019-06-12 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.23665000000000003
707294,hearing johnson johnson and colgatepalmolive have closed jury verdict in talc cancer case,https://www.benzinga.com/news/19/06/13911099/hearing-johnson-johnson-and-colgate-palmolive-have-closed-jury-verdict-in-talc-cancer-case,Benzinga Newsdesk,2019-06-12 00:00:00,JNJ,1,1,1,1,0,0,1,1,1,0.20705
707295,janssen invokana incidence rates of adverse events serious adverse events were numerically lower for patients treated with invokana vs placebo,https://www.benzinga.com/news/19/06/13903779/janssen-invokana-incidence-rates-of-adverse-events-serious-adverse-events-were-numerically-lower-for,Benzinga_Newsdesk,2019-06-11 00:00:00,JNJ,0,1,0,1,0,0,0,0,0,0.12104999999999999
707296,janssen invokana significantly reduced major cardiovascular events kidney failure in patients with type diabetes chronic kidney disease in new credence analysis,https://www.benzinga.com/news/19/06/13903772/janssen-invokana-significantly-reduced-major-cardiovascular-events-kidney-failure-in-patients-with-t,Benzinga_Newsdesk,2019-06-11 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.24469999999999997
707297,the daily biotech pulse lilly reports positive longterm efficacy data for psoriasis drug provention bio offering,https://www.benzinga.com/general/biotech/19/06/13900223/the-daily-biotech-pulse-lilly-reports-positive-long-term-efficacy-data-for-psoriasis-drug-provent,Shanthi Rexaline,2019-06-11 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.7787
707298,shares of several healthcare companies are trading higher with the overall us market recent comments out of china and mexico has renewed trade optimism and lifted economic outlook,https://www.benzinga.com/markets/wiim/19/06/13859934/shares-of-several-healthcare-companies-are-trading-higher-with-the-overall-us-market-recent-comments,Benzinga Newsdesk,2019-06-04 00:00:00,JNJ,1,0,1,1,1,0,1,1,1,0.8453999999999999
707299,i believe it is wrong to charge americans astronomical prices for lifesaving drugs developed with taxpayer dollars you will not find me encouraging pharmaceutical companies to continue ripping off americans like my republican colleagues sen sanders,https://www.benzinga.com/news/19/06/13859297/i-believe-it-is-wrong-to-charge-americans-astronomical-prices-for-life-saving-drugs-developed-with-t,Benzinga Newsdesk,2019-06-04 00:00:00,JNJ,1,1,1,1,1,0,1,1,1,0.23854999999999998
707300,obalon clinches first us patent for obesity treatment placement system,https://www.benzinga.com/general/biotech/19/06/13858172/obalon-clinches-first-us-patent-for-obesity-treatment-placement-system,Shanthi Rexaline,2019-06-04 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.5
707301,johnson johnsons janssen pharmaceutical highlights presentation of imbruvica longterm data from two pivotal phase studies at asco and eha demonstrating sustained efficacy and safety in patients with chronic lymphocytic leukemia,https://www.benzinga.com/general/biotech/19/06/13849157/johnson-johnsons-janssen-pharmaceutical-highlights-presentation-of-imbruvica-long-term-data-from-,Benzinga Newsdesk,2019-06-03 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.71075
707302,johnson johnson to pay m in punitive damages in olson talc cancer case,https://www.benzinga.com/news/19/05/13842442/johnson-johnson-to-pay-300m-in-punitive-damages-in-olson-talc-cancer-case,Tanzeel Akhtar,2019-05-31 00:00:00,JNJ,1,1,1,1,0,0,1,1,1,0.049949999999999994
707303,update jj spokesperson says talc trial had significant legal and evidentiary errors which co believes will warrant reversal amid appeal,https://www.benzinga.com/news/19/05/13842322/update-j-j-spokesperson-says-talc-trial-had-significant-legal-and-evidentiary-errors-which-co-believ,Benzinga Newsdesk,2019-05-31 00:00:00,JNJ,1,1,1,1,1,1,1,1,1,0.61315
707304,update jj says m punitive award in solson talc trial is on top of m compensatory damages awarded last week,https://www.benzinga.com/news/19/05/13842282/update-j-j-says-300m-punitive-award-in-solson-talc-trial-is-on-top-of-25m-compensatory-damages-award,Benzinga Newsdesk,2019-05-31 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.71075
707305,hearing jj to pay m punitive award in new york calc case,https://www.benzinga.com/news/19/05/13842162/hearing-j-j-to-pay-300m-punitive-award-in-new-york-calc-case,Benzinga Newsdesk,2019-05-31 00:00:00,JNJ,1,1,1,1,1,0,1,1,1,0.60115
707306,johnson johnson analyst takeaways on opioid litigation,https://www.benzinga.com/analyst-ratings/analyst-color/19/05/13831917/johnson-johnson-analyst-3-takeaways-on-opioid-litigation,Shanthi Rexaline,2019-05-30 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.39885
707307, biggest movers from yesterday,https://www.benzinga.com/news/19/05/13829283/64-biggest-movers-from-yesterday,Lisa Levin,2019-05-30 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.5
707308,obalon closes above following questionable takeover rumor,https://www.benzinga.com/news/19/05/13822763/obalon-closes-above-1-following-questionable-takeover-rumor,Tanzeel Akhtar,2019-05-29 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.352
707309, stocks moving in wednesdays midday session,https://www.benzinga.com/news/19/05/13824017/42-stocks-moving-in-wednesdays-mid-day-session,Lisa Levin,2019-05-29 00:00:00,JNJ,1,2,0,1,0,0,1,1,1,0.5
707310,shares of several healthcare companies are trading lower after the us state of oklahoma filed a multibillion dollar lawsuit against johnson johnson relating to opioid abuse oklahoma settled an opioid lawsuit with teva pharmaceuticals earlier this week,https://www.benzinga.com/markets/wiim/19/05/13822959/shares-of-several-healthcare-companies-are-trading-lower-after-the-us-state-of-oklahoma-filed-a-mult,Benzinga Newsdesk,2019-05-29 00:00:00,JNJ,0,1,0,0,0,0,0,0,0,0.10470000000000002
707311,johnson johnson shares are trading lower after the companys trial in oklahoma regarding its role in opioid addiction began on tuesday,https://www.benzinga.com/markets/wiim/19/05/13822740/johnson-johnson-shares-are-trading-lower-after-the-companys-trial-in-oklahoma-regarding-its-role-in,Benzinga Newsdesk,2019-05-29 00:00:00,JNJ,0,1,0,0,0,0,0,0,0,0.5
707312,obalon therapeutics shares up just after wednesdays open chatter of earlier questionable unconfirmed seeking alpha blogpost from stellar wealth mgmt jnj makes bid for obln at share,https://www.benzinga.com/news/19/05/13822110/obalon-therapeutics-shares-up-15-just-after-wednesdays-open-earlier-questionable-unconfirmed-seeking,Benzinga Newsdesk,2019-05-29 00:00:00,JNJ,1,0,1,1,0,1,1,1,0,0.7997000000000001
707313,fda grants priority review for jjs janssen pharmas invokana,https://www.benzinga.com/news/19/05/13788286/fda-grants-priority-review-for-j-js-janssen-pharmas-invokana,Benzinga Newsdesk,2019-05-22 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.61315
707314,the daily biotech pulse tocagen tumbles oncosec offering novartis asthma combo drug study,https://www.benzinga.com/general/biotech/19/05/13786495/the-daily-biotech-pulse-tocagen-tumbles-oncosec-offering-novartis-asthma-combo-drug-study,Shanthi Rexaline,2019-05-22 00:00:00,JNJ,1,2,1,0,0,0,1,1,1,0.5
707315,jj shares indicated slightly lower on no volume amid report co said south carolina jury cleared co of its liability in suit alleging asbestos in talc caused womens cancer,https://www.benzinga.com/news/19/05/13784879/j-j-shares-indicated-slightly-lower-on-no-volume-amid-report-co-said-south-carolina-jury-cleared-co,Benzinga Newsdesk,2019-05-21 00:00:00,JNJ,0,1,0,1,0,1,0,0,0,0.1678
707316,johnson johnson issues statement on may verdict in new york says the trial suffered from significant legal and evidentiary errors says it believes the errors will warrant a reversal on appeal,https://www.benzinga.com/news/19/05/13783037/johnson-johnson-issues-statement-on-may-21-verdict-in-new-york-says-the-trial-suffered-from-signific,Benzinga_Newsdesk,2019-05-21 00:00:00,JNJ,1,1,1,1,1,1,1,1,1,0.18755
707317,jj shares fall midday amid report co lost a m verdict in new york over talc powder,https://www.benzinga.com/news/19/05/13782427/j-j-shares-fall-midday-amid-report-co-lost-a-25m-verdict-in-new-york-over-talc-powder,Benzinga Newsdesk,2019-05-21 00:00:00,JNJ,0,1,0,1,0,0,0,0,0,0.6806
707318,premarket prep opening nyse imbalance update ge k shares to sell alibaba k to sell pfizer k to sell cocacola k to sell jj k to sell,https://www.benzinga.com/news/19/05/13771698/premarket-prep-opening-nyse-imbalance-update-ge-215k-shares-to-sell-alibaba-69k-to-sell-pfizer-131k,Benzinga Newsdesk,2019-05-20 00:00:00,JNJ,1,2,0,1,0,0,1,1,1,0.74695
707319,bulls and bears of the week apple chevron fedex uber and more,https://www.benzinga.com/trading-ideas/19/05/13769455/bulls-and-bears-of-the-week-apple-chevron-fedex-uber-and-more,Nelson Hem,2019-05-18 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.5
707320,fda has identified ethicons recall of circular staplers as class i recall,https://www.benzinga.com/news/19/05/13764622/fda-has-identified-ethicons-recall-of-circular-staplers-as-class-i-recall,Benzinga Newsdesk,2019-05-17 00:00:00,JNJ,1,2,0,0,0,0,1,1,1,0.5
707321,fbi targets johnson johnson siemens ge philips in brazil graft case reuters,https://www.benzinga.com/news/19/05/13762787/fbi-targets-johnson-johnson-siemens-ge-philips-in-brazil-graft-case-reuters,Benzinga Newsdesk,2019-05-17 00:00:00,JNJ,1,1,1,1,0,0,1,1,1,0.5
707322,johnson johnson analysts laud accelerating pharma business,https://www.benzinga.com/analyst-ratings/analyst-color/19/05/13756161/johnson-johnson-analysts-laud-accelerating-pharma-business,Shanthi Rexaline,2019-05-16 00:00:00,JNJ,1,1,1,1,1,1,1,1,1,0.5
707323,credit suisse maintains outperform on johnson johnson common stock raises price target to ,https://www.benzinga.com/news/19/05/13756015/credit-suisse-maintains-outperform-on-johnson-johnson-common-stock-raises-price-target-to-156,Vick Meyer,2019-05-16 00:00:00,JNJ,1,1,1,1,1,1,1,1,1,0.6909
707324,jj highlights will host meeting today with industry analysts to review the strategy of its janssen pharmaceutical companies to deliver abovemarket compound annual growth through ,https://www.benzinga.com/news/19/05/13742391/j-j-highlights-will-host-meeting-today-with-industry-analysts-to-review-the-strategy-of-its-janssen,Benzinga Newsdesk,2019-05-15 00:00:00,JNJ,1,0,1,1,1,1,1,1,1,0.7787
707325,jj patent on zytiga ruled invalid by us appeals court,https://www.benzinga.com/news/19/05/13734648/j-j-patent-on-zytiga-ruled-invalid-by-us-appeals-court,Benzinga Newsdesk,2019-05-14 00:00:00,JNJ,1,1,0,1,0,0,1,1,1,0.625
707326,minerva neurosciences sinks to lowest level in a year on cloudy midstage trial results for depression drug,https://www.benzinga.com/general/biotech/19/05/13725197/minerva-neurosciences-sinks-to-lowest-level-in-a-year-on-cloudy-midstage-trial-results-for-depres,Shanthi Rexaline,2019-05-13 00:00:00,JNJ,1,1,1,1,0,1,1,1,1,0.1285
707327,the daily biotech pulse fibrogen kidney disease trial disappoints medtronic to buy titan spine pumas weak breast cancer drug sales,https://www.benzinga.com/general/biotech/19/05/13713890/the-daily-biotech-pulse-fibrogen-kidney-disease-trial-disappoints-medtronic-to-buy-titan-spine-pu,Shanthi Rexaline,2019-05-10 00:00:00,JNJ,1,2,1,1,1,1,1,1,1,0.064
707328,drug prices will be included in tv ads under new trump admin rule,https://www.benzinga.com/government/19/05/13707088/drug-prices-will-be-included-in-tv-ads-under-new-trump-admin-rule,Elizabeth Balboa,2019-05-09 00:00:00,JNJ,1,2,1,1,1,0,1,1,1,0.5
707329,jj shares unaffected as whos strategic advisory group recommended a change in ebola vaccine strategy has expanded eligible population and introduced cos experimental vaccine,https://www.benzinga.com/news/19/05/13684177/j-j-shares-unaffected-as-whos-strategic-advisory-group-recommended-a-change-in-ebola-vaccine-strateg,Benzinga Newsdesk,2019-05-07 00:00:00,JNJ,1,0,1,1,1,0,1,1,1,0.8062
707330,jj will pay b to resolve pinnaclehip suits,https://www.benzinga.com/news/19/05/13683384/j-j-will-pay-1b-to-resolve-pinnacle-hip-suits,Benzinga Newsdesk,2019-05-07 00:00:00,JNJ,1,2,1,1,0,1,1,1,1,0.74695
